,id,title,text,sports,travel,photography,bola,label
10,11,"Asal Konsisten, Ginting Bisa Juara di Australia","JawaPos.com – Anthony Sinisuka Ginting punya peluang meraih gelar juara di Australia Terbuka 2019 pada 4-9 Juni pekan depan. Turun sebagai unggulan 2 turnamen, Ginting harus bermain bagus secara konsisten untuk merengkuh trofi juara pertamanya di tahun ini. Berdasarkan hasil drawing, Ginting tidak akan menemui lawan yang terlampau berat di turnamen ini. Pemain unggulan pertama yang akan ditemui Ginting kemungkinan adalah Tommy Sugiarto yang merupakan unggulan 7 di babak perempat final. Di babak pertama, Ginting terlebih dulu harus bisa mengatasi pemain Korea Selatan Heo Kwang Hee, sebelum nantinya bertemu pemenang antara Sai Praneeth (India) dan Lee Dong Keun (Korea Selatan) di babak kedua. Beberapa calon lawan berat berikutnya yang kemungkinan berduel dengan Ginting adalah Kenta Nishimoto (Jepang) dan Sameer Verma (India) di partai semifinal. Menengok ke pool atas, beberapa nama besar berpotensi menantang Ginting di partai final jika semuanya berjalan lancar. Tiga nama yang bisa menjadi penantang Ginting adalah unggulan pertama turnamen Chou Tien Chen (Taiwan), Lin Dan (Tiongkok), dan kompatriot Jonatan Christie yang merupakan unggulan 3 turnamen. Di atas kertas, meraih gelar juara di Australia Terbuka 2019 semestinya bukanlah perkara berat buat Ginting. Dikenal sebagai pemain yang punya kecepatan dan smes yang kencang, Ginting yang saat ini duduk di ranking 7 dunia sebetulnya sudah dikenal dunia sebagai salah satu penepok bulu tangkis terbaik di era sekarang. Sayang, Ginting sering sekali kehilangan ritme permainan. Ia kerap kali tidak tenang di poin-poin penting yang akhirnya berujung petaka buat dirinya sendiri. Dalam pertandingan yang ketat, Ginting kerap kali mati akal setiap musuh memberinya tekanan. Legenda bulu tangkis Indonesia Rudy Hartono bahkan secara terang-terangan mengatakan bahwa permainan Ginting sangat monoton dan seringkali gagal memanfaatkan kesempatan untuk menang. Dengan Olimpiade Tokyo 2020 yang sudah semakin dekat, sudah saatnya Ginting berbenah. Pernah membuat kejutan di Tiongkok Terbuka 2018 di mana ia menjadi juara dengan menumbangkan semua pemain juara dunia termasuk Kento Momota, ia layak kembali mengulang momen tersebut di tahun ini. Hal itu tentu sangat mungkin terjadi, asalkan ia konsisten.",1,0,0,0,sport
11,12,Perjalanan Berliku Golden State Warriors hingga ke Babak Final NBA 2019,"By Editor: Matheus Elmerio Giovanni ________________________ INDOSPORT.COM - Final kompetisi basket bergengsi di dunia, NBA , antara tim unggulan Golden State Warriors vs Toronto Raptors akan dilaksanakan di Toronto sebelum pindah ke Oakland, California. Dilansir dari Antara, format final yang menggunakan format Best of Seven ini akan dimulai pertama kali pada Jumat (31/05/19). Final ini akan menjadi final kali kelima bagi Golden State Warriors di mana mereka mampu memenangi tiga dari empat laga final terakhirnya. Bagi Toronto Raptors sendiri final ini akan menjadi penampilan mereka di laga pamungkas sejak NBA digelar menyeluruh ke setiap negara bagian Amerika Serikat tahun 1995. Raptors sendiri mampu mengalahkan Milwaukee Bucks sebelum melaju ke babak final. Sedangkan Warriors mampu membekuk perlawanan Portland Trail Blazers dengan skor meyakinkan 4-0 pada final wilayah barat. Namun, sebelum melenggang sebagai wakil dari wilayah barat, Warriors sudah menyingkirkan beberapa tim kuat di babak-babak sebelumnya. Berikut INDOSPORT coba rangkum perjalanan berliku Golden State Warriors ke final NBA 2019. 1. Perjalanan Golden State Warriors ke Final NBA 2019 Golden State Warriors memang telah menyingkirkan tim-tim kuat. Mereka bahkan memulai babak pertama wilayah Barat dengan menghadapi Los Angeles Clippers. Golden State Warriors berhasil menyingkirkan LA Clippers dengan skor 4-2 setelah enam pertemuan. Warriors pun melaju ke babak Conference semifinal dan bertemu dengan Houston Rockets. Melakoni enam pertemuan dengan Houston, Warriors mengawalinya dengan kemenangan. Dua pertandingan pertama berhasil dimenangkan oleh Kevin Durant cs secara beruntun. Dua pertandingan beruntun selanjutnya dimenangkan oleh Houston yang membuat kedudukan imbang 2-2. Beruntung, Warriors berhasil memenangkan dua pertemuan terakhir, dan lolos ke babak selanjutnya dengan skor akhir 4-2. Hingga di babak final wilayah barat, Warriors pun harus menghadapi perlawanan dari Portland Trail Blazers. Namun tak disangka, Warriors mampu memenangkan final ini dengan sangat mudah. Skor telak 4-0 dari empat pertemuan berhasil dikunci oleh Warriors atas Portland dan menjadi wakil dari wilayah barat. Warriors pun akan berhadapan dengan Toronto Raptors di laga final NBA 2019, Jumat (31/05/19) besok. Final sendiri akan berlangsung sebanyak tujuh kali dengan jadwal sebagai berikut: Game 1: Jumat (31/05/19) di Toronto, 09.00 WIB Game 2 : Senin (03/06/19) di Toronto, 08.00 WIB Game 3 : Kamis (06/06/19) di Oakland, 09.00 WIB Game 4 : Sabtu (08/06/19) di Oakland, 09.00 WIB Game 5* : Selasa (11/0/196) di Toronto, 09.00 WIB Game 6* : Jumat (14/06/19) di Oakland, 09.00 WIB Game 7* : Senin (17/06/19) di Toronto, 08.00 WIB *Jika Diperlukan",1,0,0,0,sport
12,13,Inilah jadwal Timnas Futsal indonesia di AFF Futsal Championship 2019,"Dwi Anggoro 29/05/19 - 12:14 Vietnam telah secara resmi terpilih sebagai tuan rumah AFF Futsal Championship 2019 yang bakal digelar pada 21-27 Oktober di Ho Chi Minh City, Vietnam. Pengundian grup sendiri telah digelar pada rapat komite AFF, Oktober lalu di Phnom Penh, Kamboja. Dalam pengundian tersebut, Indonesia kembali masuk grup neraka. Indonesia tergabung di grup B bersama Australia dan Malaysia. Timnas Futsal akan menghadapi Myanmar di laga pertama mereka di babak penyisihan Grup B. Kemudian, Timnas Futsal akan jalani 2 laga penting melawan Malaysia dan Australia di matchday berikutnya. Baca selengkapnya Selengkapnya Galeri Wow! Ini dia Pengeluaran Fantastis Klub Liga Pro Bersama Bos BTS! - Futsal Talk  Wow! Ini dia Pengeluaran Fantastis Klub Liga Pro Bersama Bos BTS! - Futsal Talk Terakhir diubah: 29/05/19 - 12:53",1,0,0,0,sport
13,14,"Gagal Lolos Seleksi Timnas Indonesia, Pemain Ini Sabet Gelar Pemain Terbaik di Inggris","Penggemar sepakbola Tanah Air tentu sepintas pernah mendengar nama talenta muda berbakat Indonesia yang saat ini menimba ilmu di Inggris, Jack Brown. Belakangan ini, sebuah prestasi cukup membanggakan mampu kembali diukir oleh pesepakbola berusia 17 tahun itu. Jack Brown saat ini bermain di Liga Isthmian (Liga regional London) dengan membela Hornchurch FC. Di klubnya tersebut, Jack berhasil mencatatkan namanya sebagai pemain terbaik. Hal ini diungkapkan oleh sang ibu dari Jack yang memposting unggahan foto Jack yang berhasil memenangkan gelar pemair terbaik Hornchurch FC pada musim ini. ""Selamat Jack untuk penghargaan pemain terbaik Hornchurch FC musim ini,"" tulis Indah Brown. Ini bukanlah yang pertama bagi Jack mampu membuat harus Tanah Air dengan menyabet gelar pemain terbaik di Negeri Ratu Elizabeth. Sebelumnya, Jack juga pernah mendapatkan penghargaan sebagai pemain terbaik di ajang Manchester United Soccer Schools World Skills Final pada 2012. Jack terpilih menjadi pemain terbaik dari 30 peserta dari 25 negara di dunia. Atas prestasinya tersebut, Jack bergabung dalam ISFA U-15 Representative Team, sebuah tim yang berafiliasi dengan FA Inggris. Jack sendiri hampir masuk dalam skuat timnas Indonesia U-19 ketika namanya dipanggil oleh pelatih timnas U-19 ketika itu, Indra Sjafri, untuk melakukan proses seleksi. Sayang, dari 32 nama yang dipanggil itu tak ada satupun nama pemain Indonesia yang berkarir di luar negeri yang lolos. Termasuk Jack Brown dan juga saudaranya George Brown.",1,0,0,0,sport
14,15,"Meski cedera, Emilia Nova tetap targetkan emas SEA Games","Jakarta (ANTARA) - Pelari gawang Indonesia Emilia Nova tetap menargetkan medali emas di SEA Games 2019 meski sedang dirundung cedera tumit yang dialaminya saat mengikuti Kejuaraan Atletik Asia di Doha, Qatar. ""Kalau untuk target SEA Games, asal Emil sehat-sehat saja masih bisa ditargetkan emas, Insyallah,"" ujar pelatih lari gawang Ongky di Jakarta, Selasa (29/5). Emilia mengalami cedera saat mengikuti Kejuaraan Atletik Asia di Qatar pada akhir April lalu. Karena cedera itu dia harus absen dari beberapa kejuaraan internasional yang dilaksanakan pada Mei 2019, termasuk World Relay Championship 2019 di Yokohama dan Osaka, Jepang. Namun, kata Ongky, atlet kelahiran Jakarta itu sedang dalam proses pemulihan untuk persiapan Summer Universiade pada Juli dan SEA Games 2019 di Filipina pada November. ""Kalau persiapan Emil memang masih penyembuhan, tapi sekarang sudah lebih baik. Dia sudah bisa jogging pelan di rumput. Kondisinya sudah 90 persen,"" ungkap Ongky. Peraih medali perak Asian Games 2018 itu sedang berusaha memulihkan trauma akibat cedera, menurut Ongky, dan masih menyimpan asa untuk kualifikasi Olimpiade 2020. ""Lolos Olimpiade itu impian setiap atlet dan pelatih. Kalau Emil kemarin catatan waktunya 13,32 sedangkan batas Olimpiade 12,8. Waktunya masih panjang untuk persiapan, sampai tahun depan,"" kata Ongky. Senada dengan pelatih, Emil mengungkapkan harapannya untuk lolos ke ajang pesta olahraga kelas dunia itu. ""Pasti semua ingin ikut Olimpiade. Cuman harus mengikuti prosesnya dulu. Kalau prosesnya bagus, hasilnya pasti bagus. Kalau aku tidak ingin muluk-muluk, ingin nikmati prosesnya dulu saja,"" ungkap Emilia Nova ketika dihubungi lewat telepon, Rabu. Ditanya mengenai target pribadi untuk Summer Universiade, Emilia mengaku tidak menaruh harapan terlalu tinggi. ""Paling aku fokus ke SEA Games. Untuk Universiade, aku ambil pengalamannya saja. Kalau SEA Games, terakhir kan kemarin dapat perak inginnya dapat emas. Tapi yang penting sehat, tidak cedera dan cedera yang sekarang cepat sembuh,"" ungkap Emilia. Emilia Nova berhasil meraih emas nomor 100 meter lari gawang putri pada Malaysia Open Grand Prix di Bukit Jalil, Kuala Lumpur akhir Maret lalu. Namun, di Qatar dia finis di urutan kelima dari lima pelari di heat kedua pada babak penyisihan dengan catatan waktu 13,70 detik, yang akhirnya membuat Emilia gagal melaju ke final. Pada Mei 2019, sejauh ini dari tim atletik Indonesia hanya sprinter Lalu Muhammad Zohri yang dinyatakan lolos kualifikasi untuk berlaga di Olimpiade 2020 setelah finis di urutan ketiga dalam ajang IAAF World Challenge Golden Grand Prix 2019. Keren, Ada Barongan Di Kolam Sea World Ancol Pewarta: Prisca Triferna Editor: Endang Sukarelawati",1,0,0,0,sport
15,16,(Mobile Legends) SFI Queen Optimis Bawa Pulang Piala FSL Elite,"Skena esports Mobile Legends Indonesia mulai melebarkan sayapnya di kancah Internasional. Beberapa waktu lalu PSG.RRQ menjuarai turnamen SEA Clash of Champions 2019. Kali ini, tim cewek SFI Queen juga akan berangkat ke Singapura untuk bertanding di turnamen FSL Elite. Menyambut ajang FSL Elite yang tinggal menghitung hari, skuat SFI Queen optimis dapat memenangkan semuanya dan membawa pulang trofi. Untuk itulah, mereka mempersiapkan semuanya dengan sangat matang. “Kami memperbanyak latihan dan evaluasi pertandingan sebelumnya untuk mempersiapkan meta -nya. Kami juga mempelajari permainan lawannya seperti apa dengan melihat video pertandingannya,” ujar Silvia “sysyll” Asyhari. Sysyll pun turut merasa bangga bisa mewakili Indonesia di kancah esports internasional. Menurutnya hal tersebut merupakan sebuah pencapaian yang luar biasa mengingat usia tim yang baru satu tahun. “Rasanya tentu bangga berkesempatan mengharumkan nama bangsa. Kami pun optimis bisa menjadi juara di di FSL, karena itu merupakan mimpi kita selama ini,” lanjut sysyll.  Sysyll juga menyebutkan bahwa BREN Esports merupakan tim yang harus mereka waspadai di turnamen nanti. Sekadar info, ada empat tim yang nantinya akan bertempur untuk memperebutkan gelar juara Female Esports League (FSL), yaitu SFI Queen dari Indonesia, VENUS Vixens dari Myanmar, Exoticism dari Singapura/Malaysia dan Bren Esports dari Filipina. “Sebelumnya kita sudah pernah bertemu dengan BREN Esports, dan mereka menjadi lawan yang harus kita waspadai di FSL nanti,” ungkap sysyll. Sebelumnya, SFI Queen bersama 15 tim lain telah mengikuti kualifikasi Female Esports League Indonesia Qualifier 2019 yang diselenggarakan pada 18—19 Mei 2019. Tim yang dikomandoi Violetta “CarameL” Aurelia ini pun keluar sebagai juara setelah mengalahkan tim POKEMON di babak final. Langkah SFI Queen terbilang cukup mulus di pertandingan kualifikasi ini. POKEMON yang enggak pernah menelan kekalahan sebelum babak final pun harus mengakui keunggulan telak sang juara. Menang dengan skor 3-0, SFI Queen berhak untuk mewakili Indonesia di Singapura untuk turnamen FSL Elite yang akan diselenggarakan pada 7—8 Juni 2019. Bagaiamana? Apakah SFI Queen bisa meraih kemenangan di turnamen FSL Elite? Tulis komentar kalian di kolom komentar, ya. Baca terus KINCIR agar kalian enggak ketinggalan berita seputar esports dan game!",1,0,0,0,sport
16,17,Wilder Umumkan Tarung Ulang Melawan Ortiz,"JUARA dunia kelas berat WBC Deontay Wilder, Selasa (28/5), mengumumkan akan bertarung ulang melawan petinju Kuba Luis Ortiz. Dalam pengumuman melalui Twitter, Wilder mengaku telah menandatangani kontrak untuk bertarung melawan Ortiz untuk kedua kalinya sejak keduanya berhadapan pada Maret 2018. Wilder memenangkan pertarungan pertama melawan lawannya yang berjuluk King Kong lewat KO di ronde 10. Namun, petinju berusia 40 tahun itu tetap sukses melukai sang juara bertahan. ""Kepada seluruh penggemar saya, saya mengumumkan bahwa Luis Ortiz dan saya telah menyepakati tarung ulang. Tanggal dan lokasi tarung ulang itu akan diumumkan dalam waktu dekat,"" ungkap Wilder lewat Twitter. Meski belum ada tanggal atau lokasi pertandingan, media massa AS melaporkan kedua petinju itu akan berhadapan di Las Vegas pada 28 September mendatang. Wilder, 33, mempertahankan gelar kelas berat WBC miliknya untuk kesembilan kalinya pada 18 Mei lalu setelah menghancurkan Dominic Breazeale di ronde pertama. Wilder tidak terkalahkan di 41 laga dengan 40 kemenangan dengan satu-satunya cela adalah hasil imbang melawan Tyson Fury pada Desember lalu. Keputusan Wilder untuk berhadapan dengan Ortiz menutup peluang pertarungan unifikasi melawan Anthony Joshua pada tahun ini.",1,0,0,0,sport
17,18,Chen Yufei Berpotensi Kembali Juara di Australia,"JawaPos.com – Tahun 2019 tampaknya merupakan tahun keberuntungan buat pebulu tangkis putri Tiongkok Chen Yufei. Usai memenangi gelar All England perdananya bulan Maret lalu, Yufei kembali membuat namanya semakin berkibar setelah ikut andil mengantar Tiongkok menjadi juara Piala Sudirman 2019 akhir pekan lalu. Menyongsong turnamen Australia Terbuka 2019 yang akan segera dihelat pada 4-9 Juni, Yufei tentu punya peluang besar menjadi juara. Berstatus sebagai unggulan 2 turnamen dan menengok ke hasil drawing yang ada, Yufei sepertinya tidak akan menemui kesulitan berarti untuk melaju hingga babak final. Yufei kebagian menghadapi Saena Kawakami (Jepang) di babak pertama. Jika menang, di babak kedua ia bisa bersua dengan wakil Indonesia Fitriani yang harus menundukkan wakil Tiongkok lainnya, Zhang Yiman di babak pertama. Meski secara statistik Yufei lebih diunggulkan, Fitri yang punya pengalaman menundukkan Yufei tentunya masih memiliki kans untuk menghentikan lajunya. Dengan skenario Yufei bisa mengatasi Fitri dan melaju ke babak perempat final, Yufei berpeluang berjumpa dengan wakil Indonesia lainnya. Baik Gregoria Mariska Tunjung maupun Ruselli Hartawan bisa menjadi penantang Yufei jika salah satu dari mereka bisa mulus di dua babak awal. Yufei mungkin baru akan menemui tantangan yang sesungguhnya di babak semifinal. Di atas kertas, kemungkinan besar ia akan bersua dengan pemain unggulan 3 asal India Pusarla Venkata Sindhu. Andai ia bisa mengatasi Sindhu, maka Yufei tinggal selangkah lagi dalam meraih gelar juara BWF World Tour keempatnya sepanjang karir. Dua calon lawan terkuatnya di final adalah pemain andalan Jepang Nozomi Okuhara dan ratu bulu tangkis Thailand Ratchanok Intanon. Sepanjang karirnya, Yufei yang tahun ini genap berusia 21 tahun sudah enam kali berlaga di partai final turnamen BWF World Tour. Tiga partai final awal berakhir dengan medali perak di lehernya, hingga akhirnya di pecah telur di Fuzhou Terbuka 2018 lalu. Keberhasilannya kemudian diikuti gelar prestisius All England 2019 setelah ia menumbangkan pebulu tangkis wanita nomor wahid Tai Tzu Ying. Tak beberapa lama kemudian, Yufei kembali naik ke podium tertinggi. Kali ini ia menjuarai turnamen level super 300 Swiss Terbuka 2019. Gelar tersebut ia raih usai mengalahkan wakil Jepang Saena Kawakami. Bersinarnya Yufei tentunya menjadi angin segar buat Tiongkok. Yufei seolah menjadi sosok juru selamat sektor tunggal putri yang sudah lebih dari dua tahun kehilangan role model setelah Wang Yihan memutuskan pensiun pada 2016, berikut cederanya Li Xuerui di tahun yang sama. Dengan permainan dan mental yang sudah semakin matang ditambah usia yang masih terhitung belia, Yufei tentunya menjadi salah satu kandidat kuat untuk menjadi juara Olimpiade Tokyo 2020 tahun depan. Sudah saatnya dunia lebih memperhitungkan Yufei sebagai calon ratu bulu tangkis berikutnya.",1,0,0,0,sport
18,19,Rekap Hasil Prancis Terbuka Hari 3: Alexander Zverev dan Naomi Osaka Hampir Angkat Koper,"By Penulis: Katarina Erlita Cadrasari  | Editor: Cosmas Bayu Agung Sadhewo ________________________ INDOSPORT.COM - Babak pertama Prancis Terbuka 2019 telah berakhir pada, Selasa (28/5/2019). Sebuah drama pertandingan tersaji setelah dua petenis unggulan teratas, Alexander Zverev dan Naomi Osaka nyaris gagal lolos ke ronde selanjutnya. Petenis peringkat lima dunia, Alexander Zverev berjuang dalam lima set pertandingan saat melawan John Millman. Petenis asal Australia itu hampir saja menaklukkan Zverev di ronde pertama, namun takdir berkata lain. Pertandingan berakhir dengan skor akhir 7-6(4), 6-3, 2-6, 6(5)-7, dan 6-3. Pada ronde kedua nanti, Zverev akan berhadapan dengan petenis asal Swedia, Mikael Ymer yang telah menaklukkan Blaz Rola 6-0, 6-3, 7-6(5). Di sisi lain, petenis peringkat 8 dunia, Juan Martin del Potro juga lolos ke ronde kedua setelah mengalahkan Nicolas Jarry. Selanjutnya petenis yang baru saja pulih dari cedera itu akan bertemu dengan Yoshihito Nishioka. Nishioka mendapat tiket ronde kedua setelah memenangkan pertarungan sengit melawan petenis peringkat 66 dunia, Mackenzie McDonald. Petenis asal Italia, Fabio Fognini berhasil mengalahkan kompatriotnya Andreas Seppi. Selanjutnya, petenis peringkat sembilan dunia itu akan bertemu dengan Federico Delbonis. Pada pertandingan tunggal wanita, Naomi Osaka mengalami kejadian mengejutkan setelah hampir tersingkir setelah melalui pertandingan sengit melawan Anna Karolina Schmiedlova dengan skor akhir 0-6, 7-6(4), dan 6-1. Begitu juga dengan petenis unggulan ketiga tunggal putri, Simona Halep yang mampu mengalahkan Ajla Tomljanovic. Sementara itu petenis asal Slovakia, Dominika Cibulkova harus menyerah ditangan petenis peringkat 11 dunia, Aryna Sabalenka.",1,0,0,0,sport
19,20,"Catat Rekor di Luar Nalar, Instagram Marcus Gideon Diserbu Netizen","By Penulis: Nadya Riska Nurlutfianti  | Editor: Cosmas Bayu Agung Sadhewo ________________________ INDOSPORT.COM – Instagram ganda putra andalan Indonesia, Marcus Fernaldi Gideon kembali digeruduk netizen setelah menciptakan rekor di luar nalar pasca Piala Sudirman 2019. Atlet yang akrab disapa Koh Sinyo itu baru saja mengunggah rekor fantastis yang dicetaknya bersama Kevin Sanjaya di akun instagram miliknya. Pasangan yang dijuluki The Minions sukses menempati peringkat pertama ranking BWF selama 100 minggu, dan mencatatkan diri sebagai pebulutangkis pertama yang berhasil bertahan di peringkat 1 dunia dalam rentang kurun waktu tersebut. Dengan menambahkan caption “100 minggu dan akan lebih banyak lagi,” postingan tersebut pun langsung diserbu netizen dan dibanjiri pujian serta dukungan atas catatan rekor yang turut membanggakan tanah air. “Selamat minions terus berprestasi dan tetap menjadi no 1 sampai pensiun nanti, bangga sama kalian,” tulis @support_kevinsanjaya. “Kalau permainannya masih di level ini dan kemauan juara nya gak berubah, masih bisa bertahan 2-3 tahun lagi sih kayaknya asal ga cedera koh sinyo dan semoga juga attitude minions ini dapat jadi contoh buat sektor lainnya,” tutur @peterdinand89. Sebagai informasi tambahan, The Minions pertama kali berhasil menduduki peringkat 1 dunia usai memenangkan kejuaraan All England tahun 2017. Walau sempat tergusur oleh oleh pasangan Li Junhui/Liu Yuchen (China) dan Boe/Mogensen (Denmark). Namun pasangan ganda putra kebanggaan nasional berhasil kembali ke posisi puncak usai menang di China Open 2017 dan berhasil mempertahankannya hingga saat ini.",1,0,0,0,sport
20,21,Inilah jadwal Timnas Futsal indonesia di AFF Futsal Champiosnhip 2019,"Vietnam telah secara resmi terpilih sebagai tuan rumah AFF Futsal Championship 2019 yang bakal digelar pada 21-27 Oktober di Ho Chi Minh City, Vietnam. Pengundian grup sendiri telah digelar pada rapat komite AFF, Oktober lalu di Phnom Penh, Kamboja. Dalam pengundian tersebut, Indonesia kembali masuk grup neraka. Indonesia tergabung di grup B bersama Australia dan Malaysia. Timnas Futsal akan menghadapi Myanmar di laga pertama mereka di babak penyisihan Grup B. Kemudian, Timnas Futsal akan jalani 2 laga penting melawan Malaysia dan Australia di matchday berikutnya. Berikut jadwal pertandingan Timnas Futsal di AFF Futsal Championship 2019. Senin, 21 Oktober 2019 14.30 WIB Myanmad Vs Indonesia Selasa, 22 Oktober 2019 19.30 WIB Indonesia Vs Malaysia Rabu, 23 Oktober 2019 19.30 WIB Indonesia Vs Australia",1,0,0,0,sport
21,22,Ingat Ratu Wushu Lindswell Kwok? Begini Kabarnya Sekarang!,"Matamata.com - Nama Lindswell Kwok ramai diperbincangkan usai mengharumkan nama Indonesia di ajang Asian Games 2018 cabang olahraga Wushu. Ratu Wushu Indonesia ini juga jadi sorotan saat memutuskan memeluk Islam jelang nikah dengan kekasihnya sesama atlet Wushu, Achmad Hulaefi . Resepsi pernikahan mereka yang digelar di grand ballroom Hotel Ayana Midplaza, Jakarta (9/12/2018) itu banyak dihadiri oleh pesohor Tanah Air. Beberapa diantaranya ada Menteri Pemuda dan Olahraga (Menpora) Imam Nahrawi dan Ustaz Yusuf Mansur. Lima bulan menjalani biduk rumah tangga, keluarga kecil ini tengah diselimuti kabar bahagia. Pasalnya diketahui Lindswell Kwok hamil anak pertama. Kabar baik ini dibagikan sendiri oleh Lindswell dan Hulaefi di Instagram masing-masing. Keduanya kompak membagikan foto hasil USG yang memperlihatkan janin mereka. Tentu banyak netizen yang mengucapkan selamat. Apalagi Ramadan tahun ini adalah pertama kalinya Lindswell menjalani ibadah puasa sebagai mualaf. @chafrederica: ""MasyaAllah TabarakaAllah."" @edgarmarvelo: ""Congrats calon mama."" @sahqilaaa_: ""Yayay,Alhamdulilah teh lin.Smoga diberikan kesehatan sampai melahirkan. Amin."" @dierabachir: ""Alhamdulillahhhh congratss dearr."" @mari.moooh: ""Alhamdulillah semoga indonesia mempunyai wushu kid dari sang master wushu."" Selamat Lindswell Kwok dan Achmad Hulaefi.",1,0,0,0,sport
22,23,Tularkan Rasa Percaya Diri Lewat #FearlessBeauty,"JawaPos.com – Perempuan Indonesia diajak untuk berani mengungkapkan kecantikan mereka tanpa batasan usia, warna kulit, dan asal daerah. Perempuan harus percaya diri dengan definisi kecerdasan dan kecantikan masing-masing. Label kosmetik Sariayu mengkampanyekan gerakan #FearlessBeauty, semangat baru mencintai diri sendiri yang ingin ditularkan pada semua perempuan Indonesia. Diharapkan semua perempuan berani mendefinisikan kecantikannya masing-masing, serta mengekspresikan diri didukung oleh produk-produk Sariayu yang halal, lokal, dan aman. Sariayu mendefinisikan semangat #FearlessBeauty menjadi beberapa kategori yaitu #FearlessHijab untuk mereka yang berhijab dan tetap aktif, #FearlesstoExplore untuk mereka yang tak pernah berhenti mencoba hal baru. Ada pula #FearlesstoGlow untuk mereka yang selalu ingin tampil bersinar dan maksimal, serta Terakhir, #FearlessAging untuk mereka yang menikmati usia dengan aktif dan berkarya. Semua itu tercermin dalam semangat 8 perempuan berprestasi. “Perempuan Indonesia dianugerahi kecantikan yang luar biasa beragam, kecantikan tidak hanya sebatas fisik, namun kuncinya adalah rasa percaya diri, bagaimana bisa menerima diri kita apa adanya,” kata Vice Chairwoman Martha Tilaar Group Wulan Tilaar, dalam keterangan tertulis, Rabu (29/5). 1. #FearLess Hijab Ada 2 perempuan hebat melalui semangat #FearlessHijab . Mereka adalah atlet Pencak Silat Pipiet Kamelia serta Dokter dan Penyanyi Tiffani Afifa. Hijab tidak menghalangi perempuan untuk bisa tetap aktif dan mewujudkan impiannya. “Dengan semangat Fearless Hijab kami mengajak seluruh perempuan yang menggunakan hijab untuk lebih percaya diri dan tidak ragu-ragu menunjukkan bakat yang dimiliki kepada masyarakat sekitar bahkan hingga ke seluruh dunia. Hijab bukan halangan untuk tetap aktif dan berprestasi,” ujar Pipiet Kamelia peraih medali emas di ajang Asian Games 2018. 2. #FearlesstoExplore Sariayu juga menginspirasi perempuan Indonesia untuk jangan pernah takut mencoba hal baru, keluar dari zona nyaman dengan semangat #FearlesstoExplore . Tidak ada kata terlambat untuk menjadi perempuan sukses dalam berbagai bidang. Mereka diwakili Musisi dan Painter Prisa Rianzi dan Fashion Ilustrator Dinda Puspitasari. 3. #FearlesstoGlow Lalu ada atlet Pencak Silat peraih medali emas Asian Games 2018 Wewey Wita dan Psikolog klinis dewasa Inez Kristanti mewakili semangat #FearlesstoGlow . Dengan semangat ini, perempuan diajak untuk berani menjadi diri sendiri, berani mengungkapkan pendapat, berani berekspresi menunjukkan keunikan dirinya seperti dalam hal penampilan dan pilihan gaya masing-masing. 4. #FearlessAging Sariayu juga mengapresiasi perempuan berusia matang dengan semangat #FearlessAging yang diwakili oleh mantan atlet bulutangkis peraih gelar All England 2016 Debby Susanto serta Penulis Buku dan Digital Entrepreneur, Aulia Halimatussadiah.",1,0,0,0,sport
